can_id,can_nam,spe_id,spe_nam,ele_typ,can_off_sta,can_off_dis,can_off,can_par_aff,exp_amo,exp_dat,agg_amo,sup_opp,pur,pay,file_num,amn_ind,tra_id,ima_num,rec_dat,prev_file_num
P60008398,"Jindal, Bobby",C00571711,BELIEVE AGAIN,P,IA,00,P,Rep,"$19,524.00",09/22/2015,"$1,751,006.19",Support,MEDIA,ONMESSAGE INC,1026003,N,2,201509229002774316,09/22/2015, 
P60008398,"Jindal, Bobby",C00571711,BELIEVE AGAIN,P,IA,00,P,Rep,"$50,048.00",09/18/2015,"$1,458,359.19",Support,MEDIA,ONMESSAGE INC,1025924,N,3,201509209002770773,09/20/2015, 
P60008398,"Jindal, Bobby",C00571711,BELIEVE AGAIN,P,IA,00,P,Rep,"$6,962.50",09/18/2015,"$1,458,359.19",Support,MEDIA,ONMESSAGE INC,1025924,N,1,201509209002770772,09/20/2015, 
P60008398,"Jindal, Bobby",C00571711,BELIEVE AGAIN,P,IA,00,P,Rep,"$1,150.00",09/18/2015,"$1,458,359.19",Support,MEDIA,ONMESSAGE INC,1025924,N,2,201509209002770772,09/20/2015, 
P60008398,"JINDAL, BOBBY",C00571711,BELIEVE AGAIN,P,IA,00,P,Rep,"$50,686.00",09/03/2015,"$1,065,628.80",Support,MEDIA,ONMESSAGE INC.,1024194,N,1,201509089001618936,09/08/2015, 
P60008398,"JINDAL, BOBBY",C00571711,BELIEVE AGAIN,P,IA,00,P,Rep,"$20,000.00",09/03/2015,"$1,065,628.80",Support,MEDIA,ONMESSAGE INC.,1024194,N,1_B,201509089001618936,09/08/2015, 
P60008398,"JINDAL, BOBBY",C00571711,BELIEVE AGAIN,P,IA,00,P,Rep,"$9,560.38",07/01/2015,"$481,487.32",Support,MEDIA,ONMESSAGE INC.,1013101,A1,1_B,201507099000074536,07/09/2015,1012121
P60008398,"JINDAL, BOBBY",C00571711,BELIEVE AGAIN,P,IA,00,P,Rep,"$8,894.94",07/01/2015,"$481,487.32",Support,MEDIA,ONMESSAGE INC.,1013101,A1,1_B_B,201507099000074537,07/09/2015,1012121
P60008398,"Jindal, Bobby",C00571711,BELIEVE AGAIN,P,IA,00,P,Rep,"$642.00",11/17/2015,"$2,634,873.26",Support,MEDIA,OnMessage Inc.,1033002,N,1,201511179003352478,11/17/2015, 
P60008398,"Jindal, Bobby",C00571711,BELIEVE AGAIN,P,IA,00,P,Rep,"$43,230.00",10/30/2015,"$2,596,286.26",Support,MEDIA,OnMessage Inc.,1031598,N,1,201511029003260800,11/02/2015, 
P60008398,"JINDAL, BOBBY",C00571711,BELIEVE AGAIN,P,IA,00,P,Rep,"$20,036.00",09/28/2015,"$2,074,519.19",Support,MEDIA,ONMESSAGE INC,1026246,N,1_B,201509299002785261,09/29/2015, 
P60008398,"JINDAL, BOBBY",C00571711,BELIEVE AGAIN,P,IA,00,P,Rep,"$303,477.00",09/25/2015,"$2,074,519.19",Support,MEDIA,ONMESSAGE INC,1026246,N,1,201509299002785261,09/29/2015, 
P60008398,"Jindal, Bobby",C00571711,BELIEVE AGAIN,P,IA,00,P,Rep,"$51,558.00",10/02/2015,"$2,126,077.19",Support,MEDIA,OnMessage Inc.,1027002,N,1,201510079002818246,10/07/2015, 
P60008398,"JINDAL, BOBBY",C00571711,BELIEVE AGAIN,P,IA,00,P,Rep,"$137,282.00",10/14/2015,"$2,263,359.19",Support,MEDIA,ONMESSAGE INC.,1028260,N,1,201510149002867770,10/14/2015, 
P60008398,"Jindal, Bobby",C00571711,BELIEVE AGAIN,P,IA,00,P,Rep,"$1,050.00",10/16/2015,"$2,278,312.26",Support,MEDIA,ONMESSAGE INC.,1029866,N,3,201510179003102608,10/17/2015, 
P60008398,"Jindal, Bobby",C00571711,BELIEVE AGAIN,P,IA,00,P,Rep,"$3,068.07",10/16/2015,"$2,278,312.26",Support,MEDIA,ONMESSAGE INC.,1029866,N,2,201510179003102607,10/17/2015, 
P60008398,"Jindal, Bobby",C00571711,BELIEVE AGAIN,P,IA,00,P,Rep,"$10,835.00",10/15/2015,"$2,278,312.26",Support,MEDIA,ONMESSAGE INC.,1029866,N,1,201510179003102607,10/17/2015, 
P60008398,"Jindal, Bobby",C00571711,BELIEVE AGAIN,P,IA,00,P,Rep,"$140,334.00",10/16/2015,"$2,418,646.26",Support,MEDIA,OnMessage Inc.,1030704,N,1,201510209003187825,10/20/2015, 
P60008398,"Jindal, Bobby",C00571711,BELIEVE AGAIN,P,IA,00,P,Rep,"$134,410.00",10/26/2015,"$2,553,056.26",Support,MEDIA,OnMessage Inc.,1031274,N,1,201510279003242271,10/27/2015, 
P60008398,"JINDAL, BOBBY",C00571711,BELIEVE AGAIN,P, ,00,P,Rep,"$2,000.00",07/01/2015,"$481,487.32",Support,MEDIA,ONMESSAGE INC.,1012121,N,1,201507019000053053,07/01/2015, 
P60008398,"JINDAL, BOBBY",C00571711,BELIEVE AGAIN,P, ,00,P,Rep,"$8,894.94",07/01/2015,"$481,487.32",Support,MEDIA,ONMESSAGE INC.,1012121,N,1_B_B,201507019000053054,07/01/2015, 
P60008398,"JINDAL, BOBBY",C00571711,BELIEVE AGAIN,P, ,00,P,Rep,"$9,560.38",07/01/2015,"$481,487.32",Support,MEDIA,ONMESSAGE INC.,1012121,N,1_B,201507019000053053,07/01/2015, 
P60008398,"JINDAL, BOBBY",C00571711,BELIEVE AGAIN,P,IA,00,P,Rep,"$313,950.00",07/13/2015,"$795,437.32",Support,MEDIA,ONMESSAGE INC,1013889,N,1,201507139000099150,07/13/2015, 
P60008398,"Jindal, Bobby",C00571711,BELIEVE AGAIN,P,IA,00,P,Rep,"$16,471.00",08/06/2015,"$817,521.80",Support,MEDIA,OnMessage Inc.,1020521,N,1,201508069000804889,08/06/2015, 
P60008398,"Jindal, Bobby",C00571711,BELIEVE AGAIN,P,IA,00,P,Rep,"$18,570.89",09/15/2015,"$1,400,198.69",Support,MEDIA,ONMESSAGE INC,1024948,N,4,201509169002679035,09/16/2015, 
P60008398,"Jindal, Bobby",C00571711,BELIEVE AGAIN,P,IA,00,P,Rep,"$20,000.00",09/14/2015,"$1,400,198.69",Support,MEDIA,ONMESSAGE INC,1024948,N,1,201509169002679034,09/16/2015, 
P60008398,"Jindal, Bobby",C00571711,BELIEVE AGAIN,P,IA,00,P,Rep,"$284,279.00",09/14/2015,"$1,400,198.69",Support,MEDIA,ONMESSAGE INC,1024948,N,2,201509169002679034,09/16/2015, 
P60008398,"JINDAL, BOBBY",C00571711,BELIEVE AGAIN,P,IA,00,P,Rep,"$2,000.00",07/01/2015,"$481,487.32",Support,MEDIA,ONMESSAGE INC.,1013101,A1,1,201507099000074536,07/09/2015,1012121
P60006723,"Rubio, Marco",C00591214,Baby Got PAC,P,IA,00,P,Rep,"$42,240.00", ,"$0.00",Support,media production,"Intrepid Media, Inc.",1032917,A1,SE.4122,201511169003348057,11/16/2015,1032243
P60006723,"Rubio, Marco",C00591214,Baby Got PAC,P,IA,00,P,Rep,"$25,000.00", ,"$0.00",Support,online advertising,"Engage, LLC",1032243,N,SE.4116,201511119003301100,11/11/2015, 
P60006723,"Rubio, Marco",C00591214,Baby Got PAC,P,IA,00,P,Rep,"$42,240.00", ,"$0.00",Support,media production,"Intrepid Media, Inc.",1032243,N,SE.4122,201511119003301101,11/11/2015, 
P60006723,"Rubio, Marco",C00591214,Baby Got PAC,P,IA,00,P,Rep,"$50,000.00", ,"$0.00",Support,media placement,"Icon International, Inc.",1032243,N,SE.4117,201511119003301100,11/11/2015, 
P60006723,"Rubio, Marco",C00591214,Baby Got PAC,P,IA,00,P,Rep,"$750.00", ,"$0.00",Support,online advertising,"Engage, LLC",1032917,A1,SE.4126,201511169003348056,11/16/2015,1032243
P60006723,"Rubio, Marco",C00591214,Baby Got PAC,P,IA,00,P,Rep,"$1,000.00", ,"$0.00",Support,research,"Old Dominion Research Group, LLC",1032917,A1,SE.4118,201511169003348058,11/16/2015,1032243
P60006723,"Rubio, Marco",C00591214,Baby Got PAC,P,IA,00,P,Rep,"$50,000.00", ,"$0.00",Support,media placement,"Icon International, Inc.",1032917,A1,SE.4117,201511169003348057,11/16/2015,1032243
P60006723,"Rubio, Marco",C00591214,Baby Got PAC,P,IA,00,P,Rep,"$1,000.00", ,"$0.00",Support,research,"Old Dominion Research Group, LLC",1032243,N,SE.4118,201511119003301101,11/11/2015, 
P60006723,"Rubio, Marco",C00591214,Baby Got PAC,P,IA,00,P,Rep,"$25,000.00", ,"$0.00",Support,online advertising,"Engage, LLC",1032917,A1,SE.4116,201511169003348056,11/16/2015,1032243
P60008398,"JINDAL, BOBBY",C00571711,Believe Again,P,IA,00,P,Rep,"$41,699.00",06/30/2015,"$41,699.00",Support,MEDIA,ONMESSAGE INC.,1013102,A2,1,201507099000074538,07/09/2015,1013097
P60008398,"JINDAL, BOBBY",C00571711,Believe Again,P,IA,00,P,Rep,"$41,699.00",06/30/2015,"$41,699.00",Support,MEDIA,ONMESSAGE INC.,1013097,A1,1,201507099000074521,07/09/2015,1011898
P60008398,"JINDAL, BOBBY",C00571711,Believe Again,P,IA,00,P,Rep,"$419,333.00",06/30/2015,"$461,032.00",Support,MEDIA,ONMESSAGE INC.,1013098,A1,1,201507099000074522,07/09/2015,1011899
P60008398,"JINDAL, BOBBY",C00571711,Believe Again,P,IA,00,P,Rep,"$419,333.00",06/30/2015,"$461,032.00",Support,MEDIA,ONMESSAGE INC.,1013103,A2,1,201507099000074539,07/09/2015,1013098
P60008398,"JINDAL, BOBBY",C00571711,Believe Again,P, ,00,P,Rep,"$41,699.00",06/30/2015,"$41,699.00",Support,MEDIA,ONMESSAGE INC.,1011898,N,1,201506309000002340,06/30/2015, 
P60008398,"JINDAL, BOBBY",C00571711,Believe Again,P, ,00,P,Rep,"$419,333.00",06/30/2015,"$461,032.00",Support,MEDIA,ONMESSAGE INC.,1011899,N,1,201506309000002341,06/30/2015, 
P80001571,"TRUMP, DONALD J",C00487470,CLUB FOR GROWTH ACTION,P, ,00,P,Rep,"$21.27",09/21/2015,"$47.55",Oppose,internet communication (from advance Line 21),Club for Growth,1026145,N,SE.4898,201509259002779101,09/25/2015, 
P80003478,"HUCKABEE, MIKE",C00487470,CLUB FOR GROWTH ACTION,P, ,00,P,Rep,"$21.27",09/21/2015,"$68.82",Oppose,internet communication (from advance Line 21),Club for Growth,1026145,N,SE.4899,201509259002779102,09/25/2015, 
P80001571,"TRUMP, DONALD J",C00487470,CLUB FOR GROWTH ACTION,P, ,00,P,Rep,"$168.82",09/24/2015,"$11,039.99",Oppose,internet communications (from advance Line 21),Club for Growth,1026145,N,SE.4902,201509259002779103,09/25/2015, 
P80001571,"TRUMP, DONALD J",C00487470,CLUB FOR GROWTH ACTION,P, ,00,P,Rep,"$179.87",09/22/2015,"$248.69",Oppose,press release (from advance Line 21),Club for Growth,1026145,N,SE.4900,201509259002779102,09/25/2015, 
P80001571,"TRUMP, DONALD J",C00487470,CLUB FOR GROWTH ACTION,P, ,00,P,Rep,"$228.64",09/25/2015,"$12,061.39",Oppose,press release (from advance Line 21),Club for Growth,1026145,N,SE.4903,201509259002779104,09/25/2015, 
P80001571,"TRUMP, DONALD J",C00487470,CLUB FOR GROWTH ACTION,P, ,00,P,Rep,"$24.65",09/08/2015,"$314.53",Oppose,internet communications (from advance line 21),Club for Growth,1025251,N,SE.4835,201509179002693404,09/17/2015, 
P80001571,"TRUMP, DONALD J",C00487470,CLUB FOR GROWTH ACTION,P, ,00,P,Rep,"$28.95",09/01/2015,"$28.95",Oppose,internet communication (from advance line 21),Club for Growth,1025251,N,SE.4817,201509179002693402,09/17/2015, 
P80001571,"TRUMP, DONALD J",C00487470,CLUB FOR GROWTH ACTION,P, ,00,P,Rep,"$45.47",09/16/2015,"$1,087,578.71",Oppose,internet communication (from advance line 21),Club for Growth,1025251,N,SE.4827,201509179002693407,09/17/2015, 
P80001571,"TRUMP, DONALD J",C00487470,CLUB FOR GROWTH ACTION,P, ,00,P,Rep,"$113.04",09/02/2015,"$141.99",Oppose,internet communication (from advance line 21),Club for Growth,1025251,N,SE.4818,201509179002693403,09/17/2015, 
P80001571,"TRUMP, DONALD J",C00487470,CLUB FOR GROWTH ACTION,P, ,00,P,Rep,"$147.89",09/06/2015,"$289.88",Oppose,internet communication (from advance line 21),Club for Growth,1025251,N,SE.4819,201509179002693403,09/17/2015, 
P80001571,"TRUMP, DONALD J",C00487470,CLUB FOR GROWTH ACTION,P, ,00,P,Rep,"$184.86",09/15/2015,"$1,087,533.24",Oppose,internet communication,Creative Response Concepts,1025251,N,SE.4834,201509179002693408,09/17/2015, 
P80001571,"TRUMP, DONALD J",C00487470,CLUB FOR GROWTH ACTION,P, ,00,P,Rep,"$203.70",09/15/2015,"$1,087,348.38",Oppose,internet communication (from advance line 21),Club for Growth,1025251,N,SE.4832,201509179002693406,09/17/2015, 
P80001571,"TRUMP, DONALD J",C00487470,CLUB FOR GROWTH ACTION,P, ,00,P,Rep,"$231.60",09/16/2015,"$1,087,810.31",Oppose,internet communication (from advance line 21),Club for Growth,1025251,N,SE.4833,201509179002693407,09/17/2015, 
P80001571,"TRUMP, DONALD J",C00487470,CLUB FOR GROWTH ACTION,P, ,00,P,Rep,"$236.78",09/15/2015,"$1,087,144.68",Oppose,press release (from advance line 21),Club for Growth,1025251,N,SE.4830,201509179002693405,09/17/2015, 
P80001571,"TRUMP, DONALD J",C00487470,CLUB FOR GROWTH ACTION,P, ,00,P,Rep,"$718.75",09/14/2015,"$1,083,887.81",Oppose,web page design,"FatLab, LLC",1025251,N,SE.4831,201509179002693409,09/17/2015, 
P80001571,"TRUMP, DONALD J",C00487470,CLUB FOR GROWTH ACTION,P, ,00,P,Rep,"$784.99",09/15/2015,"$1,084,672.80",Oppose,digital ad production costs (from advance line 21),Club for Growth,1025251,N,SE.4822,201509179002693404,09/17/2015, 
P80001571,"TRUMP, DONALD J",C00487470,CLUB FOR GROWTH ACTION,P, ,00,P,Rep,"$1,980.50",09/16/2015,"$1,980.50",Oppose,tv ad production costs (from advance line 21),Club for Growth,1025251,N,SE.4826,201509179002693406,09/17/2015, 
P80001571,"TRUMP, DONALD J",C00487470,CLUB FOR GROWTH ACTION,P, ,00,P,Rep,"$2,235.10",09/15/2015,"$1,086,907.90",Oppose,"press conference, public relations costs (from advance line 21)",Club for Growth,1025251,N,SE.4829,201509179002693405,09/17/2015, 
P80001571,"TRUMP, DONALD J",C00487470,CLUB FOR GROWTH ACTION,P, ,00,P,Rep,"$4,632.53",09/14/2015,"$1,083,169.06",Oppose,"press conference, public relations costs",Creative Response Concepts,1025251,N,SE.4828,201509179002693408,09/17/2015, 
P80001571,"TRUMP, DONALD J",C00487470,CLUB FOR GROWTH ACTION,P, ,00,P,Rep,"$40,000.00",09/14/2015,"$1,078,536.53",Oppose,"digital ad placement, production costs","Bask Digital Media, LLC",1025251,N,SE.4820,201509179002693402,09/17/2015, 
P80001571,"TRUMP, DONALD J",C00487470,CLUB FOR GROWTH ACTION,P, ,00,P,Rep,"$1,038,222.00",09/11/2015,"$1,038,536.53",Oppose,"tv ad air buy, production costs","Red Sea, LLC",1025251,N,SE.4825,201509179002693409,09/17/2015, 
S0WI00197,"JOHNSON, RONALD HAROLD",C00487470,CLUB FOR GROWTH ACTION,P,WI,00,S,Rep,"$214.35",09/22/2015,"$714,739.95",Support,digital ad production costs (from advance line 21),Club for Growth,1026093,N,SE.4875,201509249002777265,09/24/2015, 
S0WI00197,"JOHNSON, RONALD HAROLD",C00487470,CLUB FOR GROWTH ACTION,P,WI,00,S,Rep,"$25,500.00",09/21/2015,"$654,247.05",Support,"digital ad placement, production costs","Bask Digital Media, LLC",1026093,N,SE.4873,201509249002777264,09/24/2015, 
S8WI00026,"FEINGOLD, RUSSELL DANA",C00487470,CLUB FOR GROWTH ACTION,P,WI,00,S,Dem,"$23.16",09/23/2015,"$715,421.01",Oppose,internet communication (from advance line 21),Club for Growth,1026093,N,SE.4878,201509249002777267,09/24/2015, 
S8WI00026,"FEINGOLD, RUSSELL DANA",C00487470,CLUB FOR GROWTH ACTION,P,WI,00,S,Dem,"$157.76",09/22/2015,"$715,397.85",Oppose,press release (from advance line 21),Club for Growth,1026093,N,SE.4879,201509249002777266,09/24/2015, 
S8WI00026,"FEINGOLD, RUSSELL DANA",C00487470,CLUB FOR GROWTH ACTION,P,WI,00,S,Dem,"$500.14",09/22/2015,"$715,240.09",Oppose,digital ad production costs (from advance line 21),Club for Growth,1026093,N,SE.4876,201509249002777266,09/24/2015, 
S8WI00026,"FEINGOLD, RUSSELL DANA",C00487470,CLUB FOR GROWTH ACTION,P,WI,00,S,Dem,"$778.55",09/22/2015,"$714,525.60",Oppose,tv ad production costs (from advance line 21),Club for Growth,1026093,N,SE.4872,201509249002777265,09/24/2015, 
S8WI00026,"FEINGOLD, RUSSELL DANA",C00487470,CLUB FOR GROWTH ACTION,P,WI,00,S,Dem,"$59,500.00",09/21/2015,"$713,747.05",Oppose,"digital ad placement, production costs","Bask Digital Media, LLC",1026093,N,SE.4874,201509249002777264,09/24/2015, 
S8WI00026,"FEINGOLD, RUSSELL DANA",C00487470,CLUB FOR GROWTH ACTION,P,WI,00,S,Dem,"$628,747.05",09/18/2015,"$628,747.05",Oppose,"tv ad air buy, production costs","Red Sea, LLC",1026093,N,SE.4868,201509249002777267,09/24/2015, 
P80003478,"HUCKABEE, MIKE",C00487470,CLUB FOR GROWTH ACTION,P,IA,00,P,Rep,"$81.58",05/05/2015,"$39,654.08",Oppose,press release (from advance line 21),Club for Growth,1007105,N,SE.4247,15951365616,05/08/2015, 
P80003478,"HUCKABEE, MIKE",C00487470,CLUB FOR GROWTH ACTION,P,IA,00,P,Rep,"$282.51",05/06/2015,"$39,936.59",Oppose,tv ad production costs (from advance line 21),Club for Growth,1007105,N,SE.4246,15951365616,05/08/2015, 
P80003478,"HUCKABEE, MIKE",C00487470,CLUB FOR GROWTH ACTION,P,IA,00,P,Rep,"$39,572.50",05/05/2015,"$39,572.50",Oppose,"tv ad air buy, production costs","Red Sea, LLC",1007105,N,SE.4245,15951365617,05/08/2015, 
P80003478,"HUCKABEE, MIKE",C00487470,CLUB FOR GROWTH ACTION,P,SC,00,P,Rep,"$81.58",05/05/2015,"$70,509.08",Oppose,press release (from advance line 21),Club for Growth,1007106,N,SE.4244,15970690448,05/08/2015, 
P80003478,"HUCKABEE, MIKE",C00487470,CLUB FOR GROWTH ACTION,P,SC,00,P,Rep,"$502.78",05/06/2015,"$71,011.86",Oppose,tv ad production costs (from advance line 21),Club for Growth,1007106,N,SE.4243,15970690448,05/08/2015, 
P80003478,"HUCKABEE, MIKE",C00487470,CLUB FOR GROWTH ACTION,P,SC,00,P,Rep,"$70,427.50",05/05/2015,"$70,427.50",Oppose,"tv ad air buy, production costs","Red Sea, LLC",1007106,N,SE.4241,15970690449,05/08/2015, 
P80001571,"TRUMP, DONALD J",C00487470,CLUB FOR GROWTH ACTION,P,IA,00,P,Rep,"$21.27",09/21/2015,"$47.55",Oppose,internet communication (from advance Line 21),Club for Growth,1031790,A1,SE.4898,201511049003283653,11/04/2015,1026145
P80001571,"TRUMP, DONALD J",C00487470,CLUB FOR GROWTH ACTION,P,IA,00,P,Rep,"$26.28",09/18/2015,"$26.28",Oppose,internet communication (from advance Line 21),Club for Growth,1031790,A1,SE.4897,201511049003283653,11/04/2015,1026145
P80001571,"TRUMP, DONALD J",C00487470,CLUB FOR GROWTH ACTION,P,IA,00,P,Rep,"$168.82",09/24/2015,"$11,039.99",Oppose,internet communications (from advance Line 21),Club for Growth,1031790,A1,SE.4902,201511049003283655,11/04/2015,1026145
P80001571,"TRUMP, DONALD J",C00487470,CLUB FOR GROWTH ACTION,P,IA,00,P,Rep,"$179.87",09/22/2015,"$248.69",Oppose,press release (from advance Line 21),Club for Growth,1031790,A1,SE.4900,201511049003283654,11/04/2015,1026145
P80001571,"TRUMP, DONALD J",C00487470,CLUB FOR GROWTH ACTION,P,IA,00,P,Rep,"$228.64",09/25/2015,"$12,061.39",Oppose,press release (from advance Line 21),Club for Growth,1031790,A1,SE.4903,201511049003283656,11/04/2015,1026145
P80001571,"TRUMP, DONALD J",C00487470,CLUB FOR GROWTH ACTION,P,IA,00,P,Rep,"$622.48",09/24/2015,"$10,871.17",Oppose,press release with video (from advance line 21),Club for Growth,1031790,A1,SE.4901,201511049003283655,11/04/2015,1026145
P80001571,"TRUMP, DONALD J",C00487470,CLUB FOR GROWTH ACTION,P,IA,00,P,Rep,"$792.76",09/25/2015,"$11,832.75",Oppose,digital ad production costs (from advance line 21),Club for Growth,1031790,A1,SE.4895,201511049003283656,11/04/2015,1026145
P80001571,"TRUMP, DONALD J",C00487470,CLUB FOR GROWTH ACTION,P,IA,00,P,Rep,"$10,000.00",09/24/2015,"$10,248.69",Oppose,"digital ad placement, production costs",Creative Response Concepts,1031790,A1,SE.4896,201511049003283657,11/04/2015,1026145
P80003478,"HUCKABEE, MIKE",C00487470,CLUB FOR GROWTH ACTION,P,IA,00,P,Rep,"$21.27",09/21/2015,"$68.82",Oppose,internet communication (from advance Line 21),Club for Growth,1031790,A1,SE.4899,201511049003283654,11/04/2015,1026145
P80001571,"TRUMP, DONALD J",C00487470,CLUB FOR GROWTH ACTION,P, ,00,P,Rep,"$622.48",09/24/2015,"$10,871.17",Oppose,press release with video (from advance line 21),Club for Growth,1026145,N,SE.4901,201509259002779103,09/25/2015, 
P80001571,"TRUMP, DONALD J",C00487470,CLUB FOR GROWTH ACTION,P, ,00,P,Rep,"$792.76",09/25/2015,"$11,832.75",Oppose,digital ad production costs (from advance line 21),Club for Growth,1026145,N,SE.4895,201509259002779104,09/25/2015, 
P80001571,"TRUMP, DONALD J",C00487470,CLUB FOR GROWTH ACTION,P, ,00,P,Rep,"$10,000.00",09/24/2015,"$10,248.69",Oppose,"digital ad placement, production costs",Creative Response Concepts,1026145,N,SE.4896,201509259002779105,09/25/2015, 
P80001571,"TRUMP, DONALD J",C00487470,CLUB FOR GROWTH ACTION,P, ,00,P,Rep,"$26.28",09/18/2015,"$26.28",Oppose,internet communication (from advance Line 21),Club for Growth,1026145,N,SE.4897,201509259002779101,09/25/2015, 
S0IN00095,"STUTZMAN, MARLIN A",C00432260,CLUB FOR GROWTH PAC,P,IN,00,S,Rep,"$156.01",11/05/2015,"$156.01",Support,email costs (from advance line 21),Club for Growth,1033800,N,SE.12193,201511209003415698,11/20/2015, 
