"","can_id","can_nam","spe_id","spe_nam","ele_typ","can_off_sta","can_off_dis","can_off","can_par_aff","exp_amo","exp_dat","agg_amo","sup_opp","pur","pay","file_num","amn_ind","tra_id","ima_num","rec_dat","prev_file_num"
"2642","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","TX",0,"P","Dem","$15,748.66","06/01/2015",15748.66,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1009601,"N","SE.4318",15971199290,"2015-06-04",NA
"2643","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","UT",0,"P","Dem","$1,630.00","06/01/2015",1630,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1009601,"N","SE.4319",15971199291,"2015-06-04",NA
"2644","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","VA",0,"P","Dem","$5,253.82","06/01/2015",5253.82,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1009601,"N","SE.4320",15971199291,"2015-06-04",NA
"2645","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","VT",0,"P","Dem","$421.12","06/01/2015",421.12,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1009601,"N","SE.4328",15971199295,"2015-06-04",NA
"2646","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","WA",0,"P","Dem","$4,416.67","06/01/2015",4416.67,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1009601,"N","SE.4321",15971199292,"2015-06-04",NA
"2647","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","WI",0,"P","Dem","$3,690.65","06/01/2015",3690.65,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1009601,"N","SE.4323",15971199293,"2015-06-04",NA
"2648","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","WV",0,"P","Dem","$1,237.55","06/01/2015",1237.55,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1009601,"N","SE.4322",15971199292,"2015-06-04",NA
"2649","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","WY",0,"P","Dem","$364.58","06/01/2015",364.58,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1009601,"N","SE.4324",15971199293,"2015-06-04",NA
"2650","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","MD",0,"P","Dem","$3,771.52","06/23/2015",3771.52,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1011557,"N","SE.4403",15971241278,"2015-06-23",NA
"2651","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","ME",0,"P","Dem","$891.17","06/23/2015",891.17,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1011557,"N","SE.4402",15971241277,"2015-06-23",NA
"2652","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","MI",0,"P","Dem","$6,379.24","06/23/2015",6379.24,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1011557,"N","SE.4405",15971241279,"2015-06-23",NA
"2653","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","MN",0,"P","Dem","$3,422.85","06/23/2015",3422.85,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1011557,"N","SE.4406",15971241279,"2015-06-23",NA
"2654","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","MO",0,"P","Dem","$3,869.91","06/23/2015",3869.91,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1011557,"N","SE.4408",15971241280,"2015-06-23",NA
"2655","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","MS",0,"P","Dem","$1,875.20","06/23/2015",1875.2,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1011557,"N","SE.4407",15971241280,"2015-06-23",NA
"2656","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","MT",0,"P","Dem","$652.91","06/23/2015",652.91,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1011557,"N","SE.4409",15971241281,"2015-06-23",NA
"2657","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","NC",0,"P","Dem","$6,201.20","06/23/2015",6201.2,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1011557,"N","SE.4416",15971241284,"2015-06-23",NA
"2658","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","ND",0,"P","Dem","$448.36","06/23/2015",448.36,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1011557,"N","SE.4417",15971241285,"2015-06-23",NA
"2659","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","NE",0,"P","Dem","$1,163.50","06/23/2015",1163.5,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1011557,"N","SE.4410",15971241281,"2015-06-23",NA
"2660","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","NH",0,"P","Dem","$873.70","06/23/2015",873.7,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1011557,"N","SE.4412",15971241282,"2015-06-23",NA
"2661","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","NJ",0,"P","Dem","$5,704.29","06/23/2015",5704.29,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1011557,"N","SE.4413",15971241283,"2015-06-23",NA
"2662","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","NM",0,"P","Dem","$1,315.17","06/23/2015",1315.17,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1011557,"N","SE.4414",15971241283,"2015-06-23",NA
"2663","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","NV",0,"P","Dem","$1,733.20","06/23/2015",1733.2,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1011557,"N","SE.4411",15971241282,"2015-06-23",NA
"2664","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","NY",0,"P","Dem","$12,774.00","06/23/2015",12774,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1011557,"N","SE.4415",15971241284,"2015-06-23",NA
"2665","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","OH",0,"P","Dem","$7,449.25","06/23/2015",7449.25,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1011557,"N","SE.4418",15971241285,"2015-06-23",NA
"2666","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","OK",0,"P","Dem","$2,402.91","06/23/2015",2402.91,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1011557,"N","SE.4419",15971241286,"2015-06-23",NA
"2667","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","OR",0,"P","Dem","$2,531.45","06/23/2015",2531.45,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1011557,"N","SE.4420",15971241286,"2015-06-23",NA
"2668","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","PA",0,"P","Dem","$8,400.09","06/23/2015",8400.09,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1011557,"N","SE.4421",15971241287,"2015-06-23",NA
"2669","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","RI",0,"P","Dem","$699.97","06/23/2015",699.97,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1011557,"N","SE.4422",15971241287,"2015-06-23",NA
"2670","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","SC",0,"P","Dem","$3,028.45","06/23/2015",3028.45,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1011557,"N","SE.4423",15971241288,"2015-06-23",NA
"2671","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","SD",0,"P","Dem","$522.54","06/23/2015",522.54,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1011557,"N","SE.4424",15971241288,"2015-06-23",NA
"2672","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","TN",0,"P","Dem","$4,133.02","06/23/2015",4133.02,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1011557,"N","SE.4425",15971241289,"2015-06-23",NA
"2673","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","TX",0,"P","Dem","$15,748.66","06/23/2015",15748.66,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1011557,"N","SE.4426",15971241289,"2015-06-23",NA
"2674","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","UT",0,"P","Dem","$1,630.00","06/23/2015",1630,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1011557,"N","SE.4427",15971241290,"2015-06-23",NA
"2675","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","VA",0,"P","Dem","$5,253.82","06/23/2015",5253.82,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1011557,"N","SE.4429",15971241291,"2015-06-23",NA
"2676","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","VT",0,"P","Dem","$421.12","06/23/2015",421.12,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1011557,"N","SE.4428",15971241290,"2015-06-23",NA
"2677","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","WA",0,"P","Dem","$4,416.67","06/23/2015",4416.67,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1011557,"N","SE.4430",15971241291,"2015-06-23",NA
"2678","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","WI",0,"P","Dem","$3,690.65","06/23/2015",3690.65,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1011557,"N","SE.4432",15971241292,"2015-06-23",NA
"2679","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","WV",0,"P","Dem","$1,237.55","06/23/2015",1237.55,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1011557,"N","SE.4431",15971241292,"2015-06-23",NA
"2680","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","WY",0,"P","Dem","$364.58","06/23/2015",364.58,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1011557,"N","SE.4433",15971241293,"2015-06-23",NA
"2681","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","AK",0,"P","Dem","$449.62","06/01/2015",449.62,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1009601,"N","SE.4277",15971199270,"2015-06-04",NA
"2682","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","AL",0,"P","Dem","$3,093.19","06/01/2015",3093.19,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1009601,"N","SE.4276",15971199270,"2015-06-04",NA
"2683","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","AR",0,"P","Dem","$1,874.55","06/01/2015",1874.55,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1009601,"N","SE.4279",15971199271,"2015-06-04",NA
"2684","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","AZ",0,"P","Dem","$4,087.72","06/01/2015",4087.72,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1009601,"N","SE.4278",15971199271,"2015-06-04",NA
"2685","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","CA",0,"P","Dem","$23,916.75","06/01/2015",23916.75,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1009601,"N","SE.4280",15971199272,"2015-06-04",NA
"2686","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","CO",0,"P","Dem","$3,270.85","06/01/2015",3270.85,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1009601,"N","SE.4281",15971199272,"2015-06-04",NA
"2687","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","CT",0,"P","Dem","$2,337.31","06/01/2015",2337.31,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1009601,"N","SE.4282",15971199273,"2015-06-04",NA
"2688","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","DC",0,"P","Dem","$431.43","06/01/2015",431.43,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1009601,"N","SE.4325",15971199294,"2015-06-04",NA
"2689","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","DE",0,"P","Dem","$591.16","06/01/2015",591.16,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1009601,"N","SE.4283",15971199273,"2015-06-04",NA
"2690","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","FL",0,"P","Dem","$12,676.31","06/01/2015",12676.31,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1009601,"N","SE.4284",15971199274,"2015-06-04",NA
"2691","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","GA",0,"P","Dem","$6,164.63","06/01/2015",6164.63,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1009601,"N","SE.4285",15971199274,"2015-06-04",NA
"2692","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","HI",0,"P","Dem","$900.63","06/01/2015",900.63,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1009601,"N","SE.4286",15971199275,"2015-06-04",NA
"2693","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","IA",0,"P","Dem","$1,967.48","06/01/2015",1967.48,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1009601,"N","SE.4289",15971199276,"2015-06-04",NA
"2694","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","ID",0,"P","Dem","$973.56","06/01/2015",973.56,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1009601,"N","SE.4326",15971199294,"2015-06-04",NA
"2695","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","IL",0,"P","Dem","$8,222.86","06/01/2015",8222.86,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1009601,"N","SE.4287",15971199275,"2015-06-04",NA
"2696","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","IN",0,"P","Dem","$4,139.84","06/01/2015",4139.84,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1009601,"N","SE.4288",15971199276,"2015-06-04",NA
"2697","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","KS",0,"P","Dem","$1,807.07","06/01/2015",1807.07,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1009601,"N","SE.4290",15971199277,"2015-06-04",NA
"2698","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","KY",0,"P","Dem","$2,817.84","06/01/2015",2817.84,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1009601,"N","SE.4291",15971199277,"2015-06-04",NA
"2699","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","AK",0,"P","Dem","$449.62","06/23/2015",449.62,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1011557,"N","SE.4384",15971241268,"2015-06-23",NA
"2700","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","AL",0,"P","Dem","$3,093.19","06/23/2015",3093.19,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1011557,"N","SE.4383",15971241268,"2015-06-23",NA
"2701","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","AR",0,"P","Dem","$1,874.55","06/23/2015",1874.55,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1011557,"N","SE.4386",15971241269,"2015-06-23",NA
"2702","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","AZ",0,"P","Dem","$4,087.72","06/23/2015",4087.72,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1011557,"N","SE.4385",15971241269,"2015-06-23",NA
"2703","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","CA",0,"P","Dem","$23,916.75","06/23/2015",23916.75,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1011557,"N","SE.4387",15971241270,"2015-06-23",NA
"2704","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","CO",0,"P","Dem","$3,270.85","06/23/2015",3270.85,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1011557,"N","SE.4388",15971241270,"2015-06-23",NA
"2705","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","CT",0,"P","Dem","$2,337.31","06/23/2015",2337.31,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1011557,"N","SE.4389",15971241271,"2015-06-23",NA
"2706","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","DC",0,"P","Dem","$431.43","06/23/2015",431.43,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1011557,"N","SE.4391",15971241272,"2015-06-23",NA
"2707","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","DE",0,"P","Dem","$591.16","06/23/2015",591.16,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1011557,"N","SE.4390",15971241271,"2015-06-23",NA
"2708","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","FL",0,"P","Dem","$12,676.31","06/23/2015",12676.31,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1011557,"N","SE.4392",15971241272,"2015-06-23",NA
"2709","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","GA",0,"P","Dem","$6,164.63","06/23/2015",6164.63,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1011557,"N","SE.4393",15971241273,"2015-06-23",NA
"2710","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","HI",0,"P","Dem","$900.63","06/23/2015",900.63,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1011557,"N","SE.4394",15971241273,"2015-06-23",NA
"2711","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","IA",0,"P","Dem","$1,967.48","06/23/2015",1967.48,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1011557,"N","SE.4398",15971241275,"2015-06-23",NA
"2712","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","ID",0,"P","Dem","$973.56","06/23/2015",973.56,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1011557,"N","SE.4395",15971241274,"2015-06-23",NA
"2713","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","IL",0,"P","Dem","$8,222.86","06/23/2015",8222.86,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1011557,"N","SE.4396",15971241274,"2015-06-23",NA
"2714","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","IN",0,"P","Dem","$4,139.84","06/23/2015",4139.84,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1011557,"N","SE.4397",15971241275,"2015-06-23",NA
"2715","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","LA",0,"P","Dem","$2,908.92","06/01/2015",2908.92,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1009601,"N","SE.4292",15971199278,"2015-06-04",NA
"2716","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","MA",0,"P","Dem","$4,361.33","06/01/2015",4361.33,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1009601,"N","SE.4295",15971199279,"2015-06-04",NA
"2717","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","MD",0,"P","Dem","$3,771.52","06/01/2015",3771.52,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1009601,"N","SE.4294",15971199279,"2015-06-04",NA
"2718","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","KS",0,"P","Dem","$1,807.07","06/23/2015",1807.07,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1011557,"N","SE.4399",15971241276,"2015-06-23",NA
"2719","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","KY",0,"P","Dem","$2,817.84","06/23/2015",2817.84,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1011557,"N","SE.4400",15971241276,"2015-06-23",NA
"2720","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","LA",0,"P","Dem","$2,908.92","06/23/2015",2908.92,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1011557,"N","SE.4401",15971241277,"2015-06-23",NA
"2721","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","MA",0,"P","Dem","$4,361.33","06/23/2015",4361.33,"Oppose","VOTER CONTACT CALLS","INFOCISION MANAGEMENT CORP",1011557,"N","SE.4404",15971241278,"2015-06-23",NA
"2722","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","MN",0,"P","Dem","$5,134.28","10/13/2015",5134.28,"Oppose","VOTER CONTACT CALLS OVER SEVERAL WEEKS","INFOCISION MANAGEMENT CORP",1028643,"N","SE.38097",201510159002908608,"2015-10-15",NA
"2723","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","MO",0,"P","Dem","$5,804.86","10/13/2015",5804.86,"Oppose","VOTER CONTACT CALLS OVER SEVERAL WEEKS","INFOCISION MANAGEMENT CORP",1028643,"N","SE.38099",201510159002908608,"2015-10-15",NA
"2724","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","MS",0,"P","Dem","$2,812.79","10/13/2015",2812.79,"Oppose","VOTER CONTACT CALLS OVER SEVERAL WEEKS","INFOCISION MANAGEMENT CORP",1028643,"N","SE.38098",201510159002908608,"2015-10-15",NA
"2725","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","MT",0,"P","Dem","$979.36","10/13/2015",979.36,"Oppose","VOTER CONTACT CALLS OVER SEVERAL WEEKS","INFOCISION MANAGEMENT CORP",1028643,"N","SE.38100",201510159002908608,"2015-10-15",NA
"2726","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","NC",0,"P","Dem","$9,301.79","10/13/2015",9301.79,"Oppose","VOTER CONTACT CALLS OVER SEVERAL WEEKS","INFOCISION MANAGEMENT CORP",1028643,"N","SE.38107",201510159002908608,"2015-10-15",NA
"2727","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","ND",0,"P","Dem","$672.53","10/13/2015",672.53,"Oppose","VOTER CONTACT CALLS OVER SEVERAL WEEKS","INFOCISION MANAGEMENT CORP",1028643,"N","SE.38108",201510159002908608,"2015-10-15",NA
"2728","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","NE",0,"P","Dem","$1,745.25","10/13/2015",1745.25,"Oppose","VOTER CONTACT CALLS OVER SEVERAL WEEKS","INFOCISION MANAGEMENT CORP",1028643,"N","SE.38101",201510159002908608,"2015-10-15",NA
"2729","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","NH",0,"P","Dem","$1,310.55","10/13/2015",1310.55,"Oppose","VOTER CONTACT CALLS OVER SEVERAL WEEKS","INFOCISION MANAGEMENT CORP",1028643,"N","SE.38103",201510159002908608,"2015-10-15",NA
"2730","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","NJ",0,"P","Dem","$8,556.44","10/13/2015",8556.44,"Oppose","VOTER CONTACT CALLS OVER SEVERAL WEEKS","INFOCISION MANAGEMENT CORP",1028643,"N","SE.38104",201510159002908608,"2015-10-15",NA
"2731","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","NM",0,"P","Dem","$1,972.76","10/13/2015",1972.76,"Oppose","VOTER CONTACT CALLS OVER SEVERAL WEEKS","INFOCISION MANAGEMENT CORP",1028643,"N","SE.38105",201510159002908608,"2015-10-15",NA
"2732","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","NV",0,"P","Dem","$2,599.81","10/13/2015",2599.81,"Oppose","VOTER CONTACT CALLS OVER SEVERAL WEEKS","INFOCISION MANAGEMENT CORP",1028643,"N","SE.38102",201510159002908608,"2015-10-15",NA
"2733","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","NY",0,"P","Dem","$19,160.99","10/13/2015",19160.99,"Oppose","VOTER CONTACT CALLS OVER SEVERAL WEEKS","INFOCISION MANAGEMENT CORP",1028643,"N","SE.38106",201510159002908608,"2015-10-15",NA
"2734","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","OH",0,"P","Dem","$11,173.88","10/13/2015",11173.88,"Oppose","VOTER CONTACT CALLS OVER SEVERAL WEEKS","INFOCISION MANAGEMENT CORP",1028643,"N","SE.38109",201510159002908608,"2015-10-15",NA
"2735","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","OK",0,"P","Dem","$3,604.36","10/13/2015",3604.36,"Oppose","VOTER CONTACT CALLS OVER SEVERAL WEEKS","INFOCISION MANAGEMENT CORP",1028643,"N","SE.38110",201510159002908608,"2015-10-15",NA
"2736","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","OR",0,"P","Dem","$3,797.17","10/13/2015",3797.17,"Oppose","VOTER CONTACT CALLS OVER SEVERAL WEEKS","INFOCISION MANAGEMENT CORP",1028643,"N","SE.38111",201510159002908608,"2015-10-15",NA
"2737","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","PA",0,"P","Dem","$12,600.13","10/13/2015",12600.13,"Oppose","VOTER CONTACT CALLS OVER SEVERAL WEEKS","INFOCISION MANAGEMENT CORP",1028643,"N","SE.38112",201510159002908608,"2015-10-15",NA
"2738","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","RI",0,"P","Dem","$1,049.95","10/13/2015",1049.95,"Oppose","VOTER CONTACT CALLS OVER SEVERAL WEEKS","INFOCISION MANAGEMENT CORP",1028643,"N","SE.38113",201510159002908608,"2015-10-15",NA
"2739","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","SC",0,"P","Dem","$4,542.68","10/13/2015",4542.68,"Oppose","VOTER CONTACT CALLS OVER SEVERAL WEEKS","INFOCISION MANAGEMENT CORP",1028643,"N","SE.38114",201510159002908608,"2015-10-15",NA
"2740","P00003392","CLINTON","C00566174","TEA PARTY MAJORITY FUND","G","SD",0,"P","Dem","$783.81","10/13/2015",783.81,"Oppose","VOTER CONTACT CALLS OVER SEVERAL WEEKS","INFOCISION MANAGEMENT CORP",1028643,"N","SE.38115",201510159002908608,"2015-10-15",NA
